"","Site","NCTNum","Status","Drug_Bio","Phases","Enrollment","Results","DrugBio","PH","Success","totalcost","EstNewCases","EstDeaths","Survival_5yr"
"920","Leukemia","NCT00109837","Completed","Biological: filgrastim|Drug: cyclophosphamide|Drug: cytarabine|Drug: daunorubicin|Drug: dexamethasone|Drug: doxorubicin|Drug: leucovorin|Drug: mercaptopurine|Drug: methotrexate|Drug: mitoxantrone|Drug: Asparaginase|Drug: prednisone|Drug: thioguanine|Drug: vincristine|Radiation: radiation therapy|Drug: allopurinol|Drug: bactrim","20",79,"Has Results","Drug",4,1,9346.5,60300,24370,54.7
"921","Leukemia","NCT01076556","Terminated","Drug: Alvocidib Hydrochloride|Drug: Cyclophosphamide|Other: Diagnostic Laboratory Biomarker Analysis|Other: Pharmacological Study|Biological: Rituximab","10",9,"No Results Available","Both",2,0,9346.5,60300,24370,54.7
"922","Leukemia","NCT00104975","Completed","Biological: alemtuzumab|Biological: therapeutic allogeneic lymphocytes|Drug: fludarabine phosphate|Drug: melphalan|Drug: tacrolimus|Drug: thiotepa|Procedure: peripheral blood stem cell transplantation","10",20,"No Results Available","Drug",2,1,9346.5,60300,24370,54.7
"923","Leukemia","NCT00602836","Completed","Biological: Rituximab|Drug: Cyclophosphamide|Drug: Lenalidomide|Drug: Pentostatin","20",45,"Has Results","Drug",4,1,9346.5,60300,24370,54.7
"924","Leukemia","NCT00110058","Completed","Biological: recombinant interferon alfa|Biological: therapeutic allogeneic lymphocytes|Drug: cyclosporine|Drug: fludarabine phosphate|Drug: imatinib mesylate|Drug: mycophenolate mofetil|Procedure: peripheral blood stem cell transplantation|Radiation: radiation therapy","20",40,"No Results Available","Drug",4,1,9346.5,60300,24370,54.7
"925","Leukemia","NCT00002766","Completed","Biological: dactinomycin|Biological: sargramostim|Drug: carmustine|Drug: cyclophosphamide|Drug: cytarabine|Drug: daunorubicin hydrochloride|Drug: doxorubicin hydrochloride|Drug: etoposide|Drug: mercaptopurine|Drug: methotrexate|Drug: mitoxantrone hydrochloride|Drug: pegaspargase|Drug: prednisone|Drug: vincristine sulfate|Radiation: radiation therapy","30",170,"Has Results","Drug",6,1,9346.5,60300,24370,54.7
"926","Leukemia","NCT01757639","Completed","Biological: Ipilimumab|Other: Laboratory Biomarker Analysis","10",42,"No Results Available","Bio",2,1,9346.5,60300,24370,54.7
"927","Leukemia","NCT00548847","Completed","Biological: GM-CSF|Biological: Interferon-a-2b","20",15,"Has Results","Bio",4,1,9346.5,60300,24370,54.7
"928","Leukemia","NCT00086580","Completed","Biological: FluCAM [Fludara + Campath]|Biological: fludarabine phosphate","30",335,"Has Results","Bio",6,1,9346.5,60300,24370,54.7
"929","Leukemia","NCT00002788","Completed","Biological: filgrastim|Drug: cyclophosphamide|Drug: dexamethasone|Drug: etoposide|Procedure: peripheral blood stem cell transplantation|Radiation: radiation therapy","10",15,"No Results Available","Drug",2,1,9346.5,60300,24370,54.7
"930","Leukemia","NCT01013961","Terminated","Biological: alemtuzumab|Biological: rituximab","20",31,"Has Results","Bio",4,0,9346.5,60300,24370,54.7
"931","Lung","NCT02283749","Completed","Biological: Xofigo","20",5,"Has Results","Bio",4,1,18842.6,234030,154050,18.2
"932","Lung","NCT03417037","Withdrawn","Drug: BMS-986205|Biological: Nivolumab|Drug: Chemotherapy","30",0,"No Results Available","Both",6,0,18842.6,234030,154050,18.2
"933","Lung","NCT00097214","Completed","Drug: Carboplatin|Biological: Cetuximab","20",57,"No Results Available","Both",4,1,18842.6,234030,154050,18.2
"934","Lung","NCT00441337","Completed","Biological: MDX-1106","10",39,"Has Results","Bio",2,1,18842.6,234030,154050,18.2
"935","Lung","NCT00003812","Completed","Biological: filgrastim|Drug: carboplatin|Drug: etoposide|Drug: paclitaxel|Drug: topotecan hydrochloride|Radiation: radiation therapy","20",75,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"936","Lung","NCT00534209","Terminated","Biological: Allogeneic B7.1/HLA-A1|Other: Placebo","15",1,"Has Results","Bio",3,0,18842.6,234030,154050,18.2
"937","Lung","NCT01362790","Unknown status","Drug: Pentostatin|Drug: Cyclophosphamide|Biological: SS1(dsFv)PE38 - lot 073I0809|Biological: SS1(dsFv)PE38 - lot FIL129J01","15",55,"No Results Available","Both",3,0,18842.6,234030,154050,18.2
"938","Lung","NCT00132522","Completed","Drug: EMD 273066","10",45,"No Results Available","Drug",2,1,18842.6,234030,154050,18.2
"939","Lung","NCT01909752","Completed","Drug: Cyclophosphamide|Biological: DRibble vaccine|Drug: Imiquimod|Drug: GM-CSF|Biological: HPV vaccine","20",12,"No Results Available","Both",4,1,18842.6,234030,154050,18.2
"940","Lung","NCT01143545","Completed","Biological: Allogeneic Tumor Cell Vaccine (K562)|Drug: Celecoxib|Drug: cyclophosphamide","10",10,"No Results Available","Drug",2,1,18842.6,234030,154050,18.2
"941","Lung","NCT02639234","Withdrawn","Biological: Vigil™|Drug: Nivolumab","20",0,"No Results Available","Drug",4,0,18842.6,234030,154050,18.2
"942","Lung","NCT00861627","Completed","Biological: REOLYSIN®|Drug: Carboplatin|Drug: Paclitaxel","20",37,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"943","Lung","NCT00970684","Completed","Biological: bevacizumab|Drug: docetaxel|Drug: gemcitabine hydrochloride","20",13,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"944","Lung","NCT00098917","Terminated","Drug: autologous tumor cell vaccine|Drug: therapeutic autologous dendritic cells|Procedure: adjuvant therapy|Procedure: biological therapy|Procedure: conventional surgery|Procedure: surgery|Procedure: tumor cell derivative vaccine|Procedure: vaccine therapy","10",15,"No Results Available","Drug",2,0,18842.6,234030,154050,18.2
"945","Lung","NCT02179515","Completed","Biological: MVA-brachyury- TRICOM","10",38,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"946","Lung","NCT00409188","Completed","Biological: Tecemotide (L-BLP25)|Drug: Single low dose cyclophosphamide|Drug: Placebo","30",1513,"Has Results","Drug",6,1,18842.6,234030,154050,18.2
"947","Lung","NCT00655850","Completed","Drug: Paclitaxel|Drug: Gemcitabine|Biological: Avastin","20",39,"Has Results","Both",4,1,18842.6,234030,154050,18.2
"948","Lung","NCT00955305","Terminated","Biological: Bevacizumab|Drug: Carboplatin|Biological: Cixutumumab|Drug: Paclitaxel","20",175,"Has Results","Both",4,0,18842.6,234030,154050,18.2
"949","Lung","NCT00006012","Completed","Biological: filgrastim|Drug: amifostine trihydrate|Drug: cisplatin|Drug: etoposide|Drug: paclitaxel|Drug: topotecan hydrochloride|Radiation: radiation therapy","15",73,"No Results Available","Drug",3,1,18842.6,234030,154050,18.2
"950","Lung","NCT00033696","Completed","Biological: filgrastim|Drug: carboplatin|Drug: etoposide|Drug: paclitaxel|Drug: topotecan hydrochloride|Radiation: radiation therapy","20",65,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"951","Lung","NCT00228358","Completed","Drug: ex vivo-expanded HER2-specific T cells|Drug: cyclophosphamide|Biological: denileukin diftitox|Other: flow cytometry|Other: immunoenzyme technique","10",8,"No Results Available","Both",2,1,18842.6,234030,154050,18.2
"952","Lung","NCT00063258","Terminated","Drug: Tarceva (OSI-774)|Drug: Paclitaxel|Drug: Carboplatin","20",5,"Has Results","Drug",4,0,18842.6,234030,154050,18.2
"953","Lung","NCT00003269","Completed","Biological: sargramostim|Drug: amifostine trihydrate|Drug: cisplatin|Drug: cyclophosphamide|Drug: etoposide","20",20,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"954","Lung","NCT00049218","Completed","Biological: Autologous dendritic cell-adenovirus p53 vaccine|Drug: Carboplatin|Drug: Etoposide","15",56,"No Results Available","Drug",3,1,18842.6,234030,154050,18.2
"955","Lung","NCT00527982","Terminated","Drug: Celecoxib","20",1,"Has Results","Drug",4,0,18842.6,234030,154050,18.2
"956","Lung","NCT00735696","Completed","Biological: Ramucirumab|Drug: Paclitaxel|Drug: Carboplatin","20",41,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"957","Lung","NCT00003657","Completed","Biological: filgrastim|Drug: Amifostine|Drug: Carboplatin|Drug: Etoposide|Drug: Ifosfamide|Procedure: peripheral blood stem cell transplantation","20",24,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"958","Lung","NCT00005032","Completed","Biological: oblimersen sodium|Drug: paclitaxel","15",12,"No Results Available","Drug",3,1,18842.6,234030,154050,18.2
"959","Lung","NCT03801902","Suspended","Biological: Durvalumab|Radiation: Fractionated Stereotactic Radiation Therapy|Radiation: Hypofractionated Radiation Therapy","10",24,"No Results Available","Bio",2,0,18842.6,234030,154050,18.2
"960","Lung","NCT00874107","Completed","Biological: Imprime PGG® Injection|Biological: Bevacizumab|Drug: Paclitaxel|Drug: Carboplatin","20",90,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"961","Lung","NCT01147965","Completed","Biological: AD5 CEA Vaccine","15",35,"No Results Available","Bio",3,1,18842.6,234030,154050,18.2
"962","Lung","NCT00073398","Completed","Biological: Drug: Hyperacute Lung Cancer Cell Vaccine","15",54,"No Results Available","Drug",3,1,18842.6,234030,154050,18.2
"963","Lung","NCT00798603","Completed","Biological: bevacizumab|Drug: carboplatin|Drug: pemetrexed disodium","20",65,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"964","Lung","NCT00039091","Terminated","Biological: ipilimumab","10",26,"No Results Available","Bio",2,0,18842.6,234030,154050,18.2
"965","Lung","NCT00887159","Completed","Drug: Cisplatin|Biological: Cixutumumab|Drug: Etoposide|Other: Laboratory Biomarker Analysis|Drug: Vismodegib","20",168,"Has Results","Both",4,1,18842.6,234030,154050,18.2
"966","Lung","NCT00519831","Terminated","Biological: cetuximab|Drug: vinflunine","20",18,"Has Results","Drug",4,0,18842.6,234030,154050,18.2
"967","Lung","NCT00128622","Completed","Biological: denileukin diftitox|Biological: recombinant fowlpox-CEA(6D)/TRICOM vaccine|Biological: therapeutic autologous dendritic cells","10",24,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"968","Lung","NCT00025389","Completed","Biological: bevacizumab|Drug: carboplatin|Drug: paclitaxel|Procedure: conventional surgery|Procedure: neoadjuvant therapy","20",8,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"969","Lung","NCT01528137","Terminated","Biological: talactoferrin|Other: laboratory biomarker analysis","10",4,"No Results Available","Bio",2,0,18842.6,234030,154050,18.2
"970","Lung","NCT00118235","Completed","Drug: cisplatin|Drug: irinotecan hydrochloride|Biological: bevacizumab|Other: laboratory biomarker analysis","20",72,"No Results Available","Both",4,1,18842.6,234030,154050,18.2
"971","Lung","NCT00601796","Completed","Biological: Vaccine Treatment|Drug: Cyclophosphamide|Drug: All-trans retinoic acid (ATRA)","20",24,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"972","Lung","NCT00003090","Unknown status","Biological: aldesleukin","20",30,"No Results Available","Bio",4,0,18842.6,234030,154050,18.2
"973","Lung","NCT01774578","Unknown status","Drug: Docetaxel|Biological: HyperAcute®-Lung Immunotherapy|Drug: Gemcitabine|Drug: Pemetrexed","25",135,"No Results Available","Both",5,0,18842.6,234030,154050,18.2
"974","Lung","NCT00976677","Terminated","Drug: erlotinib hydrochloride|Drug: paclitaxel|Drug: carboplatin|Biological: bevacizumab","20",10,"Has Results","Both",4,0,18842.6,234030,154050,18.2
"975","Lung","NCT00113386","Terminated","Biological: filgrastim|Biological: pegfilgrastim|Drug: cisplatin|Drug: docetaxel|Procedure: adjuvant therapy|Procedure: conventional surgery|Procedure: neoadjuvant therapy|Radiation: radiation therapy","30",19,"Has Results","Drug",6,0,18842.6,234030,154050,18.2
"976","Lung","NCT02452424","Completed","Drug: PLX3397|Biological: Pembrolizumab","15",78,"No Results Available","Both",3,1,18842.6,234030,154050,18.2
"977","Lung","NCT01450761","Completed","Biological: Ipilimumab|Biological: Placebo matching Ipilimumab|Drug: Etoposide|Drug: Cisplatin|Drug: Carboplatin","30",1351,"Has Results","Drug",6,1,18842.6,234030,154050,18.2
"978","Lung","NCT00063388","Completed","Biological: Cetuximab","20",66,"No Results Available","Bio",4,1,18842.6,234030,154050,18.2
"979","Lung","NCT01574222","Terminated","Biological: autologous dendritic cell adenovirus CCL21 vaccine","10",1,"No Results Available","Bio",2,0,18842.6,234030,154050,18.2
"980","Lung","NCT00870870","Completed","Drug: Gemcitabine|Drug: Cisplatin|Biological: IMC-A12 (cixutumumab)|Biological: Cetuximab|Drug: Carboplatin","20",64,"Has Results","Both",4,1,18842.6,234030,154050,18.2
"981","Lung","NCT00445848","Completed","Biological: bevacizumab|Drug: erlotinib hydrochloride","20",89,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"982","Lung","NCT00739609","Terminated","Drug: 1-methyl-D-tryptophan","10",17,"No Results Available","Drug",2,0,18842.6,234030,154050,18.2
"983","Lung","NCT00004074","Completed","Biological: recombinant interleukin-12|Biological: ABI-007/carboplatin/trastuzumab","10",15,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"984","Lung","NCT00741039","Completed","Biological: inactivated influenza vaccine and the 23- valent pneumococcal vaccine|Biological: inactivated influenza vaccine and the PPV23 vaccine (Pneumovax)","20",126,"Has Results","Bio",4,1,18842.6,234030,154050,18.2
"985","Lung","NCT00909558","Suspended","Biological: Autologous Natural Killer / Natural Killer T Cell Immunotherapy","10",24,"No Results Available","Bio",2,0,18842.6,234030,154050,18.2
"986","Lung","NCT00117962","Completed","Biological: cetuximab|Drug: carboplatin|Drug: pemetrexed disodium|Radiation: radiation therapy","20",109,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"987","Lung","NCT01010126","Completed","Biological: Bevacizumab|Drug: Temsirolimus","20",252,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"988","Lung","NCT00924092","Completed","Biological: GI-6207 [Recombinant Saccharomyces Cerevisia|Drug: (Yeast CEA Vaccine)(GI-6207[Recombinant Sarrcharomyces Cerevusua-CEA (610D)])","10",25,"No Results Available","Drug",2,1,18842.6,234030,154050,18.2
"989","Lung","NCT00776295","Terminated","Biological: Combined adenovirus vectored p53 tranfected dedritic cell vaccine and ex vivo expanded T-lymphocytes","20",2,"Has Results","Bio",4,0,18842.6,234030,154050,18.2
"990","Lung","NCT00850785","Completed","Biological: DRibble vaccine","10",6,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"991","Lung","NCT00583830","Completed","Biological: Mapatumumab|Drug: Paclitaxel|Drug: Carboplatin","20",111,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"992","Lung","NCT02748889","Terminated","Drug: Carboplatin|Drug: Etoposide|Biological: MPDL3280A","15",1,"Has Results","Both",3,0,18842.6,234030,154050,18.2
"993","Lung","NCT00005858","Completed","Biological: LMB-9 immunotoxin","10",25,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"994","Lung","NCT00309998","Completed","Biological: bevacizumab|Drug: vinorelbine tartrate","20",50,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"995","Lung","NCT00095199","Completed","Drug: Pemetrexed|Biological: Cetuximab|Drug: Docetaxel","30",939,"Has Results","Both",6,1,18842.6,234030,154050,18.2
"996","Lung","NCT00807612","Terminated","Biological: AMG 479|Drug: Carboplatin|Drug: Paclitaxel","15",49,"No Results Available","Drug",3,0,18842.6,234030,154050,18.2
"997","Lung","NCT00103207","Completed","Biological: cetuximab","20",72,"Has Results","Bio",4,1,18842.6,234030,154050,18.2
"998","Lung","NCT00014456","Completed","Biological: filgrastim|Drug: docetaxel|Drug: gemcitabine hydrochloride","10",35,"No Results Available","Drug",2,1,18842.6,234030,154050,18.2
"999","Lung","NCT00554463","Completed","Biological: Filgrastim|Biological: Pegfilgrastim|Drug: Concurrent chemotherapy|Drug: Adjuvant chemotherapy|Radiation: radiation therapy","20",5,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"1000","Lung","NCT00503568","Completed","Biological: Ad100-gp96Ig-HLA A1","10",19,"No Results Available","Bio",2,1,18842.6,234030,154050,18.2
"1001","Lung","NCT00438204","Terminated","Biological: bevacizumab|Drug: gemcitabine hydrochloride|Drug: pemetrexed disodium","20",39,"Has Results","Drug",4,0,18842.6,234030,154050,18.2
"1002","Lung","NCT00343291","Completed","Biological: Cetuximab|Biological: Bevacizumab|Drug: Paclitaxel|Drug: Carboplatin","20",121,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"1003","Lung","NCT00062010","Completed","Biological: interferon alpha|Drug: 13-cis-retinoic acid|Drug: paclitaxel","20",37,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
"1004","Lung","NCT00986674","Completed","Biological: cixutumumab|Drug: carboplatin|Drug: paclitaxel|Biological: cetuximab","20",140,"Has Results","Both",4,1,18842.6,234030,154050,18.2
"1005","Lung","NCT00622674","Completed","Biological: cetuximab|Drug: bortezomib","10",37,"No Results Available","Drug",2,1,18842.6,234030,154050,18.2
"1006","Lung","NCT00004137","Completed","Biological: filgrastim|Drug: carboplatin|Drug: paclitaxel|Drug: topotecan hydrochloride","20",88,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"1007","Lung","NCT00004055","Completed","Biological: filgrastim|Drug: paclitaxel|Drug: topotecan hydrochloride","20",38,"No Results Available","Drug",4,1,18842.6,234030,154050,18.2
"1008","Lung","NCT01258868","Terminated","Drug: Celebrex|Biological: Tumor cell vaccine","10",44,"No Results Available","Both",2,0,18842.6,234030,154050,18.2
"1009","Lung","NCT00874848","Completed","Biological: Imprime PGG Injection|Biological: Cetuximab|Drug: Paclitaxel|Drug: Carboplatin","20",90,"Has Results","Drug",4,1,18842.6,234030,154050,18.2
